table_name,header,value,domain
qdq3-9eqn_first_20000_rows.csv,Thermal,81.3785,Temperature
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Geo_Long,1040121.0,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,LAND SQUARE FEET,"4,549",Dimension
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Span,"11,496",Dimension
SOCR-HeightWeight.csv,PAPERTONS,142.1868,Weight
new_dataset_renamed.csv,BodyMass,4.352 Kg.,Weight
DSNY_Monthly_Tonnage_Data_20250918.csv,body_mass_g,177.1,Weight
Good_Food_Purchasing_Data_20250918.csv,KgValue,2608.0,Weight
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,Value,325762.0,MonetaryValue
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Range,66427,Dimension
GlobalLandTemperaturesByCountry.csv,temperature,8.455,Temperature
amazon_delivery.csv,PositionY,-26.482581,Coordinate
payment_amount_first_20000_rows.csv,offers.price,75.95,MonetaryValue
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,FeeAmount,1752000.0,MonetaryValue
amazon_delivery.csv,PositionX,18.55144,Coordinate
DSNY_Monthly_Tonnage_Data_20250918.csv,Weight (kg),80.5,Weight
new_dataset_renamed.csv,body_mass_g,7.1 oz,Weight
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Y Coordinate,987971.0,Coordinate
qdq3-9eqn_first_20000_rows.csv,Temp1 (°F),56.87966667,Temperature
amazon_delivery.csv,Y,12.334022,Coordinate
GlobalLandTemperaturesByCountry.csv,AvgTemp,-30.643,Temperature
amazon_delivery.csv,Latitude,72.907385,Coordinate
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,Expense,5760.0,MonetaryValue
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Coord_Y,-73.928579,Coordinate
new_dataset_renamed.csv,Load,12.83 lb,Weight
SOCR-HeightWeight.csv,weight.value,133.9987,Weight
DOE_Building_Space_Usage_20250922.csv,Depth,203.0,Dimension
human_vital_signs_dataset_2024.csv,TempF,36.90067999394882,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Length,1662,Dimension
Harbor_Water_Quality_20250922.csv,Temperature (°F),7.67,Temperature
new_dataset_renamed.csv,depth.value,7.07,Dimension
Harbor_Water_Quality_20250922.csv,TempMeasure,22.7915,Temperature
amazon_delivery.csv,Coord_Y,76.976268,Coordinate
bath_EMY.csv,Mean Temperature,26.2999992,Temperature
GlobalLandTemperaturesByCountry.csv,ClimaTemp,0.4129999999999999,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Width,"14,411",Dimension
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,height,"15,039",Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,GeoY,185832.0,Coordinate
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Long,208190.0,Coordinate
DSNY_Monthly_Tonnage_Data_20250918.csv,Weight(Grams),54.3,Weight
new_dataset_renamed.csv,Payable,31.43,MonetaryValue
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,actual_price,69612.0,MonetaryValue
payment_amount_first_20000_rows.csv,Price,77.86,MonetaryValue
NYC_Parks_Monuments_20250922.csv,Longitude,179384.20099273324,Coordinate
New_York_City_Council_Discretionary_Funding_20250918.csv,actual_price,25167.0,MonetaryValue
new_dataset_renamed.csv,Shape_STLe,33.81,Dimension
New_York_City_Council_Discretionary_Funding_20250918.csv,Price,4270000.0,MonetaryValue
bath_EMY.csv,AvgTemp,4.85,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,height.value,9238,Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Y Coordinate,-74.130366,Coordinate
new_dataset_renamed.csv,Store_Longitude,10.1528422,Coordinate
human_vital_signs_dataset_2024.csv,TempVal,36.35647802749455,Temperature
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,Price,20220.0,MonetaryValue
new_dataset_renamed.csv,Total Tons,120 - 140 lbs [55 - 63 kg],Weight
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,Fee,193737,MonetaryValue
Good_Food_Purchasing_Data_20250918.csv,CostUSD,263296.0,MonetaryValue
SOCR-HeightWeight.csv,Volume,64.63001,Dimension
human_vital_signs_dataset_2024.csv,Temp,36.584410258689694,Temperature
Fee_Charges_20250918.csv,payment_amount,259999,MonetaryValue
human_vital_signs_dataset_2024.csv,Temp,36.184655193619086,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Width,"5,415",Dimension
qdq3-9eqn_first_20000_rows.csv,ClimaTemp,89.409,Temperature
new_dataset_renamed.csv,Extent,193.0,Dimension
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,height.value,"24,890",Dimension
qdq3-9eqn_first_20000_rows.csv,TempVal,75.934,Temperature
DOE_Building_Space_Usage_20250922.csv,Breadth,194.0,Dimension
NYC_Parks_Monuments_20250922.csv,Geo_Lat,167066.07438230517,Coordinate
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,CostUSD,825500,MonetaryValue
penguins_size.csv,Load,4000.0,Weight
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Drop_Latitude,1013084.0,Coordinate
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,geo.latitude,40.685576,Coordinate
new_dataset_renamed.csv,GPS_Y,-73.7410751,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Measure,"63,360",Dimension
qdq3-9eqn_first_20000_rows.csv,airtemp,83.36183333,Temperature
new_dataset_renamed.csv,Shape_STLe,38.75,Dimension
new_dataset_renamed.csv,Weight(Pounds),51,Weight
Harbor_Water_Quality_20250922.csv,Temp,16.36,Temperature
qdq3-9eqn_first_20000_rows.csv,Mean Temperature,80.44066667,Temperature
Good_Food_Purchasing_Data_20250918.csv,NetWeight,476294.0,Weight
new_dataset_renamed.csv,DollarAmount,12.66,MonetaryValue
qdq3-9eqn_first_20000_rows.csv,airtemp,92.867,Temperature
new_dataset_renamed.csv,CostUSD,66.65,MonetaryValue
New_York_City_Council_Discretionary_Funding_20250918.csv,CostUSD,8888.0,MonetaryValue
DSNY_Salt_Usage_20250918.csv,KgValue,992,Weight
qdq3-9eqn_first_20000_rows.csv,Thermal,76.63666667,Temperature
new_dataset_renamed.csv,WGT,0.017,Weight
qdq3-9eqn_first_20000_rows.csv,Temperature (°F),80.757,Temperature
SOCR-HeightWeight.csv,BodyMass,112.0078,Weight
GlobalLandTemperaturesByCountry.csv,Top Sample Temperature (ºC),28.712000000000003,Temperature
SOCR-HeightWeight.csv,Weight(Pounds),131.4104,Weight
GlobalLandTemperaturesByCountry.csv,ClimaTemp,-23.76,Temperature
New_York_City_Council_Discretionary_Funding_20250918.csv,payment_amount,53178.0,MonetaryValue
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,Price,5003918,MonetaryValue
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Y,40.810107,Coordinate
amazon_delivery.csv,Store_Latitude,77.640489,Coordinate
new_dataset_renamed.csv,Breadth,70.8,Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Drop_Longitude,40.780787,Coordinate
Good_Food_Purchasing_Data_20250918.csv,Expense,231509.0,MonetaryValue
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,X Coordinate,-73.944084,Coordinate
Good_Food_Purchasing_Data_20250918.csv,Weight(Grams),2948.0,Weight
NYC_Parks_Monuments_20250922.csv,GPS_Y,998151.7251373082,Coordinate
new_dataset_renamed.csv,weight.value,143.30 LBS,Weight
Harbor_Water_Quality_20250922.csv,AirTemp,13.3127,Temperature
new_dataset_renamed.csv,Weight(Pounds),7.21 kg,Weight
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,Unit Price,582539.0,MonetaryValue
bath_EMY.csv,AirTemp,13.0500002,Temperature
dataset.csv,KgValue,1357,Weight
New_York_City_Council_Discretionary_Funding_20250918.csv,ORIGINAL MARKET VALUE,703673.0,MonetaryValue
DSNY_Monthly_Tonnage_Data_20250918.csv,RESORGANICSTONS,146.2,Weight
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,Value,1015000,MonetaryValue
Harbor_Water_Quality_20250922.csv,Mean Temperature,10,Temperature
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,Payable,2330300,MonetaryValue
bath_EMY.csv,AirTemp,24.6000004,Temperature
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),8.8893,Temperature
amazon_delivery.csv,Coord_X,12.321214,Coordinate
New_York_City_Council_Discretionary_Funding_20250918.csv,Price,182062.0,MonetaryValue
amazon_delivery.csv,GPS_X,80.351569,Coordinate
DSNY_Salt_Usage_20250918.csv,weight,45273,Weight
penguins_size.csv,Weight(Pounds),4575.0,Weight
DSNY_Monthly_Tonnage_Data_20250918.csv,Load,185.8,Weight
All Appliances.csv,Unit Price,"₹3,425",MonetaryValue
payment_amount_first_20000_rows.csv,actual_price,121.49,MonetaryValue
payment_amount_first_20000_rows.csv,FeeAmount,122.46,MonetaryValue
DOE_Building_Space_Usage_20250922.csv,Width,101.0,Dimension
Harbor_Water_Quality_20250922.csv,TempVal,18.4271,Temperature
new_dataset_renamed.csv,PAPERTONS,5.3,Weight
DSNY_Monthly_Tonnage_Data_20250918.csv,PAPERTONS,39.7,Weight
amazon_delivery.csv,GPS_X,80.34147,Coordinate
CityStore_-_The_Official_Store_of_the_City_of_New_York_20250918.csv,offers.price,11.0,MonetaryValue
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Extent,"10,691",Dimension
GlobalLandTemperaturesByCountry.csv,Temp,-1.409,Temperature
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,REVISED TAXABLE VALUE,97008.0,MonetaryValue
DOE_Building_Space_Usage_20250922.csv,Measure,89.0,Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Geo_Long,215482.0,Coordinate
All Appliances.csv,Amount ($),"₹11,970",MonetaryValue
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,height.value,"3,050",Dimension
human_vital_signs_dataset_2024.csv,AirTemp,37.200266862022126,Temperature
new_dataset_renamed.csv,KgValue,184 lb (84 kg),Weight
human_vital_signs_dataset_2024.csv,Heat,36.4831777162177,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Length,"35,485",Dimension
new_dataset_renamed.csv,Extent,4,Dimension
amazon_delivery.csv,PositionY,80.242268,Coordinate
Brooklyn_Bridge_Automated_Pedestrian_Counts_Demonstration_Project_20250922.csv,temperature,18.0,Temperature
DSNY_Monthly_Tonnage_Data_20250918.csv,body_mass_g,867.1,Weight
Harbor_Water_Quality_20250922.csv,AvgTemp,25.04215,Temperature
Good_Food_Purchasing_Data_20250918.csv,Value,232242.0,MonetaryValue
new_dataset_renamed.csv,GrossWeight,3.405 Kg.,Weight
DSNY_Monthly_Tonnage_Data_20250918.csv,WGT,510.4,Weight
Street_Pavement_Rating_20250922.csv,Volume,418.301530936,Dimension
qdq3-9eqn_first_20000_rows.csv,Body Temperature,97.7855,Temperature
Fee_Charges_20250918.csv,actual_price,266242,MonetaryValue
Street_Pavement_Rating_20250922.csv,Width,262.644730338,Dimension
DSNY_Monthly_Tonnage_Data_20250918.csv,PAPERTONS,505.2,Weight
new_dataset_renamed.csv,Size,9.72,Dimension
new_dataset_renamed.csv,weight,4.614 kg,Weight
GlobalLandTemperaturesByCountry.csv,TempVal,-3.114,Temperature
bath_EMY.csv,ClimaTemp,5.5999999,Temperature
qdq3-9eqn_first_20000_rows.csv,Temp1 (°F),90.1935,Temperature
qdq3-9eqn_first_20000_rows.csv,TempVal,73.055,Temperature
new_dataset_renamed.csv,Weight (kg),72 kg,Weight
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Height(Inches),"3,092",Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Y Coordinate,40.814263,Coordinate
payment_amount_first_20000_rows.csv,FeeAmount,90.65,MonetaryValue
Street_Pavement_Rating_20250922.csv,Width,251.957843736,Dimension
Street_Pavement_Rating_20250922.csv,depth.value,131.503264966,Dimension
Harbor_Water_Quality_20250922.csv,AverageTemperature,26.79,Temperature
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,Price,2155000,MonetaryValue
NYC_Parks_Monuments_20250922.csv,Y Coordinate,193309.2909246385,Coordinate
amazon_delivery.csv,GPS_Y,12.906229,Coordinate
new_dataset_renamed.csv,Width,2.8,Dimension
new_dataset_renamed.csv,Weight(Grams),12.50 LBS,Weight
All Appliances.csv,Fee,"₹1,710",MonetaryValue
New_York_City_Council_Discretionary_Funding_20250918.csv,ORIGINAL MARKET VALUE,111749.0,MonetaryValue
new_dataset_renamed.csv,BodyMass,6.467 kg,Weight
human_vital_signs_dataset_2024.csv,Temp,36.21805503915087,Temperature
DOE_Building_Space_Usage_20250922.csv,Range,196.0,Dimension
New_York_City_Council_Discretionary_Funding_20250918.csv,UnitCost,19200.0,MonetaryValue
human_vital_signs_dataset_2024.csv,BodyTemp,36.25733660351243,Temperature
Good_Food_Purchasing_Data_20250918.csv,Weight (kg),117075.0,Weight
DSNY_Monthly_Tonnage_Data_20250918.csv,WeightVal,641.8,Weight
new_dataset_renamed.csv,GeoX,-2.186463,Coordinate
NYC_Parks_Monuments_20250922.csv,Store_Longitude,984258.85298872,Coordinate
Animal Dataset.csv,Weight(Pounds),9-25,Weight
GlobalLandTemperaturesByCountry.csv,Body Temperature,0.066,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Breadth,"131,476",Dimension
qdq3-9eqn_first_20000_rows.csv,TempF,86.12683333,Temperature
new_dataset_renamed.csv,GeoX,1.299629,Coordinate
New_York_City_Council_Discretionary_Funding_20250918.csv,Charge,81050.0,MonetaryValue
new_dataset_renamed.csv,Volume,190cm,Dimension
GlobalLandTemperaturesByCountry.csv,AverageTemperature,10.050999999999998,Temperature
SOCR-HeightWeight.csv,Weight(Pounds),110.5434,Weight
Good_Food_Purchasing_Data_20250918.csv,Total Weight in lbs,88440.0,Weight
Harbor_Water_Quality_20250922.csv,AvgTemp,19.2478,Temperature
qdq3-9eqn_first_20000_rows.csv,TempC,84.87233333,Temperature
Good_Food_Purchasing_Data_20250918.csv,SALE PRICE,1337.0,MonetaryValue
amazon_delivery.csv,Drop_Latitude,23.244631,Coordinate
Good_Food_Purchasing_Data_20250918.csv,ORIGINAL MARKET VALUE,262756.0,MonetaryValue
Animal Dataset.csv,Total Tons,300-1200,Weight
Fee_Charges_20250918.csv,Payable,1984964,MonetaryValue
Distribution_Sites_LCR_Monitoring_Results_20250922.csv,Thermal,49,Temperature
new_dataset_renamed.csv,RESORGANICSTONS,3.5,Weight
new_dataset_renamed.csv,NetWeight,"3,30",Weight
bath_EMY.csv,Mean Temperature,6.1999998,Temperature
DSNY_Monthly_Tonnage_Data_20250918.csv,Weight(Grams),111.0,Weight
DSNY_Monthly_Tonnage_Data_20250918.csv,GrossWeight,231.0,Weight
new_dataset_renamed.csv,Weight (kg),149.0,Weight
new_dataset_renamed.csv,offers.price,6812,MonetaryValue
Fee_Charges_20250918.csv,Expense,257863,MonetaryValue
DSNY_Monthly_Tonnage_Data_20250918.csv,BodyMass,53.4,Weight
Street_Pavement_Rating_20250922.csv,LAND SQUARE FEET,42.8129472422,Dimension
new_dataset_renamed.csv,Total Weight in lbs,0.280 KGS,Weight
new_dataset_renamed.csv,Coord_Y,-2.511279,Coordinate
New_York_City_Climate_Projections__Temperature_and_Precipitation_20250922.csv,ClimaTemp,+2.8°F (+3.9°F to +6.7°F) +7.8°F,Temperature
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,X Coordinate,40.708441,Coordinate
All Appliances.csv,offers.price,₹379,MonetaryValue
GlobalLandTemperaturesByCountry.csv,Temp1 (°F),0.6589999999999998,Temperature
new_dataset_renamed.csv,weight.value,"3,50",Weight
human_vital_signs_dataset_2024.csv,Heat,36.333833406581824,Temperature
DOE_Building_Space_Usage_20250922.csv,Measure,35.0,Dimension
SOCR-HeightWeight.csv,Measure,69.3643,Dimension
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,ORIGINAL MARKET VALUE,193636.0,MonetaryValue
NYC_Parks_Monuments_20250922.csv,Long,1034029.463092968,Coordinate
new_dataset_renamed.csv,FeeAmount,31.87,MonetaryValue
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Drop_Longitude,1018034.0,Coordinate
Good_Food_Purchasing_Data_20250918.csv,CargoWeight,576669.0,Weight
Street_Pavement_Rating_20250922.csv,Height(Inches),171.819742398,Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Long,40.880769,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,height.value,"8,586",Dimension
new_dataset_renamed.csv,GeoY,152.99637,Coordinate
DSNY_Monthly_Tonnage_Data_20250918.csv,body_mass_g,19.2,Weight
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Breadth,2615,Dimension
DSNY_Monthly_Tonnage_Data_20250918.csv,BodyMass,115.4,Weight
Harbor_Water_Quality_20250922.csv,BodyTemp,8.8427,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,GROSS SQUARE FEET,1469,Dimension
Good_Food_Purchasing_Data_20250918.csv,ORIGINAL MARKET VALUE,577337.0,MonetaryValue
amazon_delivery.csv,Store_Latitude,76.735808,Coordinate
payment_amount_first_20000_rows.csv,ORIGINAL MARKET VALUE,155.0,MonetaryValue
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Longitude,40.619541,Coordinate
new_dataset_renamed.csv,Tonnage,0.370 KGS,Weight
new_dataset_renamed.csv,BodyMass,92 lb (42 kg),Weight
Fee_Charges_20250918.csv,FeeAmount,249739,MonetaryValue
Street_Pavement_Rating_20250922.csv,Size,156.424323525,Dimension
Harbor_Water_Quality_20250922.csv,AverageTemperature,14.592,Temperature
amazon_delivery.csv,Longitude,22.677186,Coordinate
DSNY_Monthly_Tonnage_Data_20250918.csv,Tonnage,55.8,Weight
New_York_City_Council_Discretionary_Funding_20250918.csv,Fee,160000.0,MonetaryValue
Street_Pavement_Rating_20250922.csv,Area,260.344077478,Dimension
payment_amount_first_20000_rows.csv,MarketPrice,130.7,MonetaryValue
All Appliances.csv,Amount ($),"₹5,240",MonetaryValue
bath_EMY.csv,AverageTemperature,24.1000004,Temperature
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,GPS_Y,-73.906442,Coordinate
bath_EMY.csv,airtemp,22.7999992,Temperature
bath_EMY.csv,Mean Temperature,23.0,Temperature
new_dataset_renamed.csv,offers.price,11.04,MonetaryValue
bath_EMY.csv,TempMeasure,3.4000001,Temperature
amazon_delivery.csv,Y Coordinate,80.460939,Coordinate
Harbor_Water_Quality_20250922.csv,Temp1 (°F),20.8,Temperature
new_dataset_renamed.csv,CargoWeight,3.321 kg,Weight
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,SALE PRICE,1455000.0,MonetaryValue
new_dataset_renamed.csv,Range,"5' 4\"" (164 cm)",Dimension
amazon_delivery.csv,Drop_Latitude,77.459989,Coordinate
New_York_City_Council_Discretionary_Funding_20250918.csv,UnitCost,31765.0,MonetaryValue
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Coord_X,-73.929072,Coordinate
new_dataset_renamed.csv,Shape_STLe,5-5,Dimension
SOCR-HeightWeight.csv,KgValue,132.765,Weight
Street_Pavement_Rating_20250922.csv,depth.value,129.883544479,Dimension
amazon_delivery.csv,GeoX,26.463504,Coordinate
SOCR-HeightWeight.csv,Tonnage,119.8697,Weight
new_dataset_renamed.csv,Range,5.3 ft,Dimension
New_York_City_Council_Discretionary_Funding_20250918.csv,MarketPrice,185000.0,MonetaryValue
new_dataset_renamed.csv,Size,21.06,Dimension
new_dataset_renamed.csv,Latitude,-38.0764867,Coordinate
All Appliances.csv,ORIGINAL MARKET VALUE,"₹3,895",MonetaryValue
qdq3-9eqn_first_20000_rows.csv,TempC,72.388,Temperature
DSNY_Monthly_Tonnage_Data_20250918.csv,Weight (kg),801.4,Weight
GlobalLandTemperaturesByCountry.csv,Temperature (°F),1.93,Temperature
bath_EMY.csv,AvgTemp,16.7000008,Temperature
NYC_Parks_Monuments_20250922.csv,geo.latitude,212000.2085952312,Coordinate
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,Unit Price,3,MonetaryValue
amazon_delivery.csv,GeoY,17.429585,Coordinate
SOCR-HeightWeight.csv,Mass,105.6454,Weight
new_dataset_renamed.csv,depth.value,5.64 ft,Dimension
Good_Food_Purchasing_Data_20250918.csv,weight,9321.0,Weight
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Volume,"5,117",Dimension
new_dataset_renamed.csv,Scale,7.29,Dimension
NYC_Parks_Monuments_20250922.csv,Geo_Lat,1037992.9643523096,Coordinate
new_dataset_renamed.csv,SALE PRICE,1730.0,MonetaryValue
new_dataset_renamed.csv,offers.price,860.0,MonetaryValue
new_dataset_renamed.csv,Payable,185.58,MonetaryValue
Fee_Charges_20250918.csv,ORIGINAL MARKET VALUE,168749,MonetaryValue
new_dataset_renamed.csv,WGT,0.333,Weight
penguins_size.csv,Weight(Grams),3725.0,Weight
payment_amount_first_20000_rows.csv,REVISED TAXABLE VALUE,78.1,MonetaryValue
SOCR-HeightWeight.csv,Load,120.1048,Weight
human_vital_signs_dataset_2024.csv,airtemp,36.04770861418868,Temperature
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Drop_Latitude,196881.0,Coordinate
Harbor_Water_Quality_20250922.csv,TempF,11.51,Temperature
qdq3-9eqn_first_20000_rows.csv,meantempm,76.81183333,Temperature
DSNY_Monthly_Tonnage_Data_20250918.csv,weight.value,87.6,Weight
SOCR-HeightWeight.csv,Volume,68.16828,Dimension
DOE_Building_Space_Usage_20250922.csv,Extent,1.0,Dimension
new_dataset_renamed.csv,PositionY,-27.661937,Coordinate
DSNY_Monthly_Tonnage_Data_20250918.csv,body_mass_g,107.6,Weight
new_dataset_renamed.csv,KgValue,0.3,Weight
Distribution_Sites_LCR_Monitoring_Results_20250922.csv,AirTemp,66,Temperature
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,X Coordinate,-73.984618,Coordinate
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,Payable,300327.0,MonetaryValue
amazon_delivery.csv,Store_Latitude,21.236884,Coordinate
new_dataset_renamed.csv,Weight(Pounds),0.538 Kg.,Weight
new_dataset_renamed.csv,RESORGANICSTONS,1.50 lb,Weight
GlobalLandTemperaturesByCountry.csv,Temperature (°F),0.5539999999999998,Temperature
human_vital_signs_dataset_2024.csv,Body Temperature,36.49614621861485,Temperature
SOCR-HeightWeight.csv,LAND SQUARE FEET,62.50449,Dimension
penguins_size.csv,BodyMass,4275.0,Weight
DSNY_Monthly_Tonnage_Data_20250918.csv,RESORGANICSTONS,14.5,Weight
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,height.value,"116,598",Dimension
Street_Pavement_Rating_20250922.csv,dimension,221.709918061,Dimension
DSNY_Monthly_Tonnage_Data_20250918.csv,KgValue,904.9,Weight
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Length,4244,Dimension
qdq3-9eqn_first_20000_rows.csv,TempC,51.545,Temperature
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Store_Longitude,40.638757,Coordinate
new_dataset_renamed.csv,Weight(Grams),0.145 kg,Weight
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,GPS_Y,242234.0,Coordinate
All Appliances.csv,Fee,"₹95,990",MonetaryValue
bath_EMY.csv,Temperature (°F),27.9000006,Temperature
NYC_Parks_Monuments_20250922.csv,Longitude,235148.31354564428,Coordinate
Harbor_Water_Quality_20250922.csv,airtemp,21.4493,Temperature
Good_Food_Purchasing_Data_20250918.csv,Charge,68409.0,MonetaryValue
amazon_delivery.csv,Latitude,75.793007,Coordinate
